@RELATION drive
@ATTRIBUTE Velocity NUMERIC
@ATTRIBUTE LateralVelocity NUMERIC
@ATTRIBUTE LaneOffset NUMERIC
@ATTRIBUTE LatAcc NUMERIC
@ATTRIBUTE LonAcc NUMERIC
@ATTRIBUTE HeadingError NUMERIC
@ATTRIBUTE Lane NUMERIC
@ATTRIBUTE previousSteer NUMERIC
@ATTRIBUTE previousThrottle NUMERIC
@ATTRIBUTE previousBrake NUMERIC
@ATTRIBUTE stopDelay NUMERIC
@ATTRIBUTE STOP NUMERIC
@ATTRIBUTE SpeedLimit NUMERIC
@ATTRIBUTE IntersectionLeftTurn NUMERIC
@ATTRIBUTE IntersectionRightTurn NUMERIC
@ATTRIBUTE IntersectionLeftIntersection NUMERIC
@ATTRIBUTE IntersectionRightIntersection NUMERIC
@ATTRIBUTE LightDistance NUMERIC
@ATTRIBUTE LightStatus NUMERIC
@ATTRIBUTE DistanceOfNextTurn NUMERIC
@ATTRIBUTE AngleOfNextTurn NUMERIC
@ATTRIBUTE DistanceOfLastTurn NUMERIC
@ATTRIBUTE AngleOfLastTurn NUMERIC
@ATTRIBUTE OtherVehicleRay1_D NUMERIC
@ATTRIBUTE OtherVehicleRay1_DeltaV NUMERIC
@ATTRIBUTE OtherVehicleRay2_D NUMERIC
@ATTRIBUTE OtherVehicleRay2_DeltaV NUMERIC
@ATTRIBUTE OtherVehicleRay3_D NUMERIC
@ATTRIBUTE OtherVehicleRay3_DeltaV NUMERIC
@ATTRIBUTE OtherVehicleRay4_D NUMERIC
@ATTRIBUTE OtherVehicleRay4_DeltaV NUMERIC
@ATTRIBUTE Steer NUMERIC
@ATTRIBUTE Brake NUMERIC
@ATTRIBUTE Throttle NUMERIC
@DATA
16.195589,0.006618,-0.076095,0.014729,-0.019487,0.0096128720942565,1.0,0.04293,0.0,0.983229,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,479.8561282281894,-6.999999603485282,1370.1480591155644,1.0000006749392765,131.700024,-15.98970573178651,300.0,0.0,300.0,0.0,300.0,0.0,0.037449,0.983229,0.0
16.161611,-0.011273,-0.047275,-0.043346,-0.111778,0.00934859433892006,1.0,-0.07737,0.0,1.769386,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,476.841604934313,-6.999999603485282,1373.1627412278315,1.0000006749392765,128.747602,-17.17426017069453,300.0,0.0,300.0,0.0,300.0,0.0,-0.087439,4.240166,0.0
15.889615,-0.014695,-0.02546,-0.039393,-0.363762,0.0071374890694459354,1.0,-0.097136,0.0,6.374018,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,473.8541574872838,-6.999999603485282,1376.1503157605946,1.0000006749392765,125.327763,-18.22372051371538,300.0,0.0,300.0,0.0,300.0,0.0,-0.098242,6.823251,0.0
15.43966,-0.008267,-0.010969,-0.006154,-0.834189,0.005148965639478212,1.0,-0.052551,0.0,10.641726,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,471.047591124175,-6.999999603485282,1378.9569731517686,1.0000006749392765,122.006844,-18.978865432036773,300.0,0.0,300.0,0.0,300.0,0.0,-0.035278,16.032515,0.0
13.799374,-0.001425,0.001355,5.3E-4,-2.232118,0.0045834266019546994,1.0,-0.008642,0.0,37.258755,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,468.3025413042357,-6.999999603485282,1381.7021038530722,1.0000006749392765,118.448019,-18.687903290909745,300.0,0.0,300.0,0.0,300.0,0.0,-0.006251,37.707981,0.0
11.753414,1.55E-4,0.01206,0.001289,-2.131718,0.00451787203524962,1.0,0.002021,0.0,36.697208,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,465.92442651639345,-6.999999603485282,1384.080289804255,1.0000006749392765,115.171072,-17.927021679450224,300.0,0.0,300.0,0.0,300.0,0.0,0.001699,36.247978,0.0
9.797168,4.35E-4,0.021223,5.92E-4,-2.10156,0.004555536240507807,1.0,0.003792,0.0,35.911053,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,463.9176426581831,-6.999999603485282,1386.087135092713,1.0000006749392765,111.744913,-17.36487905461872,300.0,0.0,300.0,0.0,300.0,0.0,0.003673,35.911053,0.0
7.865865,4.35E-4,0.028828,1.73E-4,-2.043015,0.004601665292638621,1.0,0.004416,0.0,35.68644,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,462.2733974113513,-6.999999603485282,1387.731431673374,1.0000006749392765,108.687009,-16.747903266804293,300.0,0.0,300.0,0.0,300.0,0.0,0.00429,35.68644,0.0
5.985518,3.32E-4,0.034875,2.61E-4,-2.001824,0.004647445278917933,1.0,0.003104,0.0,35.68644,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,460.9841255682761,-6.999999603485282,1389.0207445268584,1.0000006749392765,105.478959,-16.284140549938666,300.0,0.0,300.0,0.0,300.0,0.0,0.004171,35.68644,0.0
4.146966,4.31E-4,0.039349,2.15E-4,-1.922667,0.0046908341641220975,1.0,0.00638,0.0,35.68644,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,460.04152392671233,-6.999999603485282,1389.9633766171005,1.0000006749392765,102.666181,-38.12134377690405,300.0,0.0,300.0,0.0,300.0,0.0,0.007394,35.68644,0.0
2.451556,8.0E-5,0.042281,-5.2E-5,-1.724152,0.004716595223881972,1.0,0.002703,0.0,35.68644,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.42972357735835,-6.999999603485282,1390.575196962166,1.0000006749392765,95.429246,-36.42373834208451,300.0,0.0,300.0,0.0,300.0,0.0,0.002671,35.68644,0.0
0.971296,6.3E-5,0.043778,-1.24E-4,-1.443594,0.004725060070754599,1.0,0.005037,0.0,35.68644,0.01599999999996271,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.115035117849,-6.999999603485282,1390.8898956679727,1.0000006749392765,89.037075,-34.94114642459389,300.0,0.0,300.0,0.0,300.0,0.0,0.004123,35.68644,0.0
2.79E-4,2.0E-6,0.044144,-4.2E-5,-0.596623,0.004728987061571593,1.0,0.006122,0.0,35.68644,0.4339999999999691,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0374002160254,-6.999999603485282,1390.9675330851858,1.0000006749392765,82.36413,-33.96645851150277,300.0,0.0,300.0,0.0,300.0,0.0,0.005215,35.68644,0.0
-0.003982,-0.0,0.044144,4.0E-6,0.003413,0.00472886488852327,1.0,0.004102,0.0,35.68644,0.8509999999999991,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.03862120615923,-6.999999603485282,1390.9663120862601,1.0000006749392765,76.292379,-33.95675675257311,300.0,0.0,300.0,0.0,300.0,0.0,0.003531,35.68644,0.0
-0.001108,-0.0,0.044144,0.0,4.86E-4,0.00472886488852327,1.0,0.0046,0.0,35.68644,1.268000000000029,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0388652041874,-6.999999603485282,1390.9660680864752,1.0000006749392765,69.714826,-33.95202647689943,300.0,0.0,300.0,0.0,300.0,0.0,0.004098,35.68644,0.0
1.38E-4,0.0,0.044144,0.0,0.002139,0.00472886488852327,1.0,0.00258,0.0,35.68644,1.6850000000000591,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0391092022161,-6.999999603485282,1390.9658240866895,1.0000006749392765,63.644757,-33.94404416161859,300.0,0.0,300.0,0.0,300.0,0.0,0.003145,35.68644,0.0
6.74E-4,0.0,0.044144,-0.0,8.08E-4,0.00472886488852327,1.0,0.004322,0.0,35.911053,2.1019999999999754,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0388652041874,-6.999999603485282,1390.9660680864752,1.0000006749392765,57.070516,-33.93105343460646,87.807386,-10.391618359712831,300.0,0.0,300.0,0.0,0.002638,35.68644,0.0
3.57E-4,0.0,0.044144,-0.0,-3.98E-4,0.00472886488852327,1.0,0.00419,0.0,35.68644,2.5190000000000055,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0388652041874,-6.999999603485282,1390.9660680864752,1.0000006749392765,51.004959,-33.91330642277342,85.955866,-10.316724968042786,300.0,0.0,300.0,0.0,0.005106,35.68644,0.0
5.25E-4,0.0,0.044144,-0.0,-4.25E-4,0.00472886488852327,1.0,0.004816,0.0,35.911053,2.9360000000000355,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.03862120615923,-6.999999603485282,1390.9663120862601,1.0000006749392765,44.437966,-33.885932316127715,83.965407,-10.230605215650552,300.0,0.0,300.0,0.0,0.003913,35.911053,0.0
6.46E-4,0.0,0.044144,0.0,1.62E-4,0.00472886488852327,1.0,7.3E-4,0.0,35.68644,3.352999999999952,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.03862120615923,-6.999999603485282,1390.9663120862601,1.0000006749392765,38.382218,-33.84705834547815,82.140533,-10.163513327434561,300.0,0.0,300.0,0.0,5.29E-4,35.68644,0.0
7.51E-4,0.0,0.044144,0.0,1.78E-4,0.00472886488852327,1.0,-1.12E-4,0.0,35.68644,3.769999999999982,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.03837720813056,-6.999999603485282,1390.9665560860458,1.0000006749392765,31.831774,-33.77733116893614,80.175062,-10.095540375108234,300.0,0.0,300.0,0.0,3.87E-4,35.68644,0.0
9.61E-4,0.0,0.044144,-0.0,-9.7E-5,0.00472886488852327,1.0,6.43E-4,0.0,35.911053,4.187000000000012,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0381332101023,-6.999999603485282,1390.966800085831,1.0000006749392765,25.801628,-33.660577200545866,78.374529,-10.019659767749433,300.0,0.0,300.0,0.0,2.91E-4,35.68644,0.0
7.05E-4,-0.0,0.044144,0.0,-0.001176,0.00472886488852327,1.0,-0.005795,0.0,35.911053,4.604000000000042,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0381332101023,-6.999999603485282,1390.966800085831,1.0000006749392765,19.303679,-33.38984259749486,76.441978,-9.918637791000613,300.0,0.0,300.0,0.0,-0.00761,35.68644,0.0
7.11E-4,-0.0,0.044144,-0.0,6.57E-4,0.00472886488852327,1.0,-0.010703,0.0,35.68644,5.020999999999958,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.03788921207405,-6.999999603485282,1390.967044085616,1.0000006749392765,13.382543,-32.716401133082904,74.677567,-9.81068820224449,300.0,0.0,300.0,0.0,-0.012237,35.911053,0.0
7.61E-4,-0.0,0.044144,0.0,-2.9E-4,0.00472886488852327,1.0,-0.009622,0.0,35.911053,5.4389999999999645,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.03788921207405,-6.999999603485282,1390.967044085616,1.0000006749392765,43.020317,-30.887386768236173,7.269998,-29.42151257160768,300.0,0.0,300.0,0.0,-0.009711,35.911053,0.0
9.69E-4,-0.0,0.044144,0.0,-3.2E-4,0.00472886488852327,1.0,-0.013166,0.0,35.911053,5.8559999999999945,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.03764521404537,-6.999999603485282,1390.9672880854016,1.0000006749392765,37.500284,-30.851675743909848,3.650392,-1.965784197464307,300.0,0.0,300.0,0.0,-0.011476,35.911053,0.0
5.31E-4,-0.0,0.044144,-0.0,-2.69E-4,0.00472886488852327,1.0,-0.012758,0.0,35.911053,6.273000000000025,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0374002160254,-6.999999603485282,1390.9675330851858,1.0000006749392765,31.529485,-30.789141916297023,69.234966,-9.398515256508768,7.343642,29.517893955789898,300.0,0.0,-0.012235,35.911053,0.0
6.49E-4,-0.0,0.044144,-1.0E-6,8.12E-4,0.00472886488852327,1.0,-0.013248,0.0,35.911053,6.690000000000055,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0374002160254,-6.999999603485282,1390.9675330851858,1.0000006749392765,26.03225,-30.69017538669384,67.567986,-9.247783969345148,12.977364,32.632364191513986,300.0,0.0,-0.014946,35.911053,0.0
0.014564,-5.0E-6,0.044144,-3.6E-5,0.123521,0.004728742715475938,1.0,-0.015413,0.0,15.583285,7.106999999999971,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.0369122199685,-6.999999603485282,1390.9680210847564,1.0000006749392765,20.105077,-30.491987752879695,65.793499,-9.082053488224417,19.387219,33.40837312901995,300.0,0.0,-0.014073,3.566316,0.0
0.241637,-1.04E-4,0.044251,-4.17E-4,0.33581,0.004725897828795425,1.0,-0.019563,0.0,1.432461,7.524000000000001,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,459.01567282178286,-6.999999603485282,1390.9892612080203,1.0000006749392765,14.672965,-30.245286245164003,64.173892,-9.071216942839555,25.402061,33.88790824275078,300.0,0.0,-0.034384,1.432461,1.596295
2.467095,-0.021058,0.04416,-0.066026,3.5047,0.0041906402537939536,1.0,-0.462656,15.988919,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,458.8166990605867,-6.999999603485282,1391.1882359108895,1.0000006749392765,8.818106,-30.41671595291661,62.338227,-10.434885650250344,32.117511,36.23352534322465,300.0,0.0,-0.66274,1.207846,16.751442
5.984807,-0.154828,0.03011,-0.311154,3.677385,-0.0035199451288373917,1.0,-1.725723,22.184423,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,458.03198101550606,-6.999999603485282,1391.9728846615474,1.0000006749392765,300.0,0.0,4.063778,-16.007993295753582,38.875236,39.80930127573997,300.0,0.0,-2.034647,1.207846,22.184423
9.101172,-0.368362,-0.046576,-0.610021,3.068969,-0.034792353240343264,1.0,-3.084548,23.900099,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,456.61909420509863,-6.999999603485282,1393.385381756492,1.0000006749392765,300.0,0.0,6.720485,33.72966345874744,46.859607,42.94974299354852,300.0,0.0,-3.219958,1.207846,23.900099
11.749813,-0.451945,-0.248931,-0.677299,2.646143,-0.08479003237735439,1.0,-3.234591,24.662622,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,454.6794076925001,-6.999999603485282,1395.3241054248301,1.0000006749392765,300.0,0.0,54.452085,-18.117206408327394,13.494697,41.08071739970176,300.0,0.0,-3.072135,1.207846,25.329832
14.116051,-0.384775,-0.610311,-0.678141,2.426585,-0.14136091818334817,1.0,-2.473626,26.187668,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,452.2916067701698,-6.999999603485282,1397.7104683212265,1.0000006749392765,300.0,0.0,50.483529,-20.869787782965783,21.732817,44.26037924228704,300.0,0.0,-2.319943,1.207846,26.807219
16.33636,-0.133972,-1.128321,-0.03997,2.321376,-0.17881325792348665,1.0,-0.743603,27.2838,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,449.4990385940334,-6.999999603485282,1400.501626631315,1.0000006749392765,300.0,0.0,46.515091,-22.525006464627737,29.828705,46.65967379897828,300.0,0.0,-0.454684,1.207846,27.2838
18.483578,0.063976,-1.728575,0.363434,2.294625,-0.18430463970891423,1.0,0.421733,27.712715,0.983229,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,446.3110409025289,-6.999999603485282,1403.688966876743,1.0000006749392765,300.0,0.0,42.029084,-23.364935143385516,39.062487,48.94648400110096,300.0,0.0,0.639033,0.983229,27.903349
20.58727,0.245131,-2.326203,1.068664,2.233164,-0.16050187427680004,1.0,1.555833,27.998663,0.983229,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,442.72101435053565,-6.999999603485282,1407.279394948838,1.0000006749392765,300.0,0.0,37.774077,-23.660028995520452,48.00042,51.21179578567551,300.0,0.0,1.747826,1.207846,27.998663
22.575443,0.287836,-0.781182,1.352204,1.65761,-0.10733441541878004,-1.0,1.921222,27.998663,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,438.55464779258637,-6.999999603485282,1411.446899886949,1.0000006749392765,300.0,0.0,33.428854,-21.853228592594885,58.128051,53.4056654302089,300.0,0.0,1.917792,1.207846,27.998663
23.956301,0.235084,-0.515984,1.263678,1.463247,-0.053413550282550945,-1.0,1.661808,27.998663,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,434.4008203689673,-6.999999603485282,1415.6016553173538,1.0000006749392765,300.0,0.0,29.961415,-18.531280519191384,67.799802,54.90969590465086,300.0,0.0,1.592514,1.207846,27.998663
25.348634,0.103518,-0.428355,0.644801,1.412672,-0.008749894045608051,-1.0,0.844522,28.141636,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,429.62523308625646,-6.999999603485282,1420.377614229547,1.0000006749392765,300.0,0.0,26.976939,-14.24684957543751,78.558525,56.34479047284748,300.0,0.0,0.672831,0.983229,27.998663
26.631819,0.014299,-0.453091,0.111191,1.351006,0.008408263297823076,1.0,0.150814,27.998663,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,424.7831391293452,-6.999999603485282,1425.219629772401,1.0000006749392765,300.0,0.0,24.778352,-9.867533543757611,89.584027,57.63112636026378,300.0,0.0,0.059957,1.207846,27.998663
27.869101,-0.023563,-0.497769,-0.212041,1.264755,0.008079129107481587,1.0,-0.206032,27.140827,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,419.70587501173793,-6.999999603485282,1430.2967351635004,1.0000006749392765,300.0,0.0,23.861878,-3.751966277966115,99.987873,58.868471502210525,300.0,0.0,-0.2717,1.207846,27.140827
28.839167,-0.008876,-0.509183,-0.198432,1.034263,-0.001447244469046199,1.0,-0.23879,20.754694,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,414.4214420549331,-6.999999603485282,1435.581145681041,1.0000006749392765,300.0,0.0,24.126043,2.790289683754237,111.476802,59.83772781328389,300.0,0.0,-0.129185,1.207846,23.471184
29.942001,0.00686,-0.493451,0.077612,1.220213,-0.002834833584259047,1.0,0.09675,26.616589,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,408.9491058579131,-6.999999603485282,1441.0535706496087,1.0000006749392765,300.0,0.0,25.232766,7.869697468724824,122.261303,60.940569464267384,300.0,0.0,0.094336,1.207846,26.616589
31.072338,-0.005627,-0.486966,0.028225,1.205232,-2.5050710753923936E-4,1.0,-3.87E-4,26.616589,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,403.26629528937104,-6.999999603485282,1446.736435193506,1.0000006749392765,300.0,0.0,27.327032,13.128491893557497,134.1633,62.07141799012804,300.0,0.0,0.003813,1.207846,26.711906
32.20216,0.008686,-0.488019,0.104079,1.199525,6.931575124295664E-4,1.0,0.098741,26.807219,0.983229,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,397.37301348103654,-6.999999603485282,1452.6297418279032,1.0000006749392765,300.0,0.0,30.109814,17.94551415967443,145.351489,63.201397345427935,300.0,0.0,0.122329,1.207846,26.807219
33.241287,-0.002912,-0.509457,0.178311,1.053039,0.005912267934545919,1.0,0.149292,23.471184,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,391.27483093926134,-6.999999603485282,1458.7278652396233,1.0000006749392765,300.0,0.0,34.059163,23.01832254399519,157.686241,64.24088206633462,300.0,0.0,0.126218,1.207846,23.471184
34.137874,-0.004764,-0.560406,0.103367,0.818243,0.00970966805457277,1.0,0.069126,19.56325,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,384.9954012935709,-6.999999603485282,1465.0071158247656,1.0000006749392765,300.0,0.0,38.557587,27.312833475364,169.247897,65.13684143200955,300.0,0.0,0.066743,1.207846,19.56325
34.803919,-0.002967,-0.631329,0.083852,0.621815,0.012200549603141597,1.0,0.062733,17.609283,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,378.5718696624656,-6.999999603485282,1471.4303955334533,1.0000006749392765,300.0,0.0,44.082576,29.669390447614553,181.925365,65.8022424845542,300.0,0.0,0.060938,1.207846,17.513966
35.364588,-0.00589,-0.718335,0.063384,0.574955,0.014328908812778252,1.0,0.048522,17.180363,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,372.0364823447111,-6.999999603485282,1477.965483289588,1.0000006749392765,300.0,0.0,300.0,0.0,49.53758,31.337459074823816,300.0,0.0,0.033306,1.207846,16.417839
35.573772,-0.010602,-0.812436,-0.05139,-0.267015,0.015029990120011709,1.0,-0.061268,0.0,0.983229,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,365.6810195823389,-6.999999603485282,1484.3206400514607,1.0000006749392765,300.0,0.0,300.0,0.0,55.729,32.424337933509356,300.0,0.0,-0.079134,1.207846,0.0
35.364547,-0.029284,-2.696728,-0.083254,-0.228886,0.012418942652442876,-1.0,-0.062461,0.0,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,358.8106887472793,-6.999999603485282,1491.1906991928624,1.0000006749392765,300.0,0.0,300.0,0.0,61.56239,32.78891026286572,300.0,0.0,-0.053031,0.983229,0.0
35.166735,-0.015943,-2.628217,-0.12673,-0.20559,0.009616327846175653,-1.0,-0.075079,0.0,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,352.24193899604035,-6.999999603485282,1497.759261593027,1.0000006749392765,300.0,0.0,300.0,0.0,67.942722,33.047336242368736,300.0,0.0,-0.087298,1.207846,0.166563
34.982525,-0.012258,-2.58064,-0.121013,-0.200163,0.00620504691656789,-1.0,-0.072771,0.26188,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,345.70864375685767,-6.999999603485282,1504.2924381808893,1.0000006749392765,300.0,0.0,300.0,0.0,73.865656,33.17189420423456,300.0,0.0,-0.067412,1.207846,0.26188
34.812285,-0.001783,-2.55238,0.036477,-0.168165,0.003866515158405937,-1.0,0.028794,0.833771,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,339.2085968178658,-6.999999603485282,1510.792422987071,1.0000006749392765,300.0,0.0,300.0,0.0,80.302749,33.27180148240908,300.0,0.0,0.09013,1.207846,0.929086
34.662504,-0.025793,-2.518216,0.151319,-0.158514,0.007549002800480919,-1.0,0.108884,0.929086,0.983229,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,332.7383225890014,-6.999999603485282,1517.2626206492212,1.0000006749392765,300.0,0.0,300.0,0.0,86.26244,33.37122347129315,300.0,0.0,0.089711,1.207846,0.929086
34.51291,0.015409,-2.458813,0.184767,-0.167623,0.010596225501415655,-1.0,0.029103,1.024403,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,326.29558564793876,-6.999999603485282,1523.7052201175038,1.0000006749392765,300.0,0.0,300.0,0.0,92.735264,33.42869102713035,300.0,0.0,0.013389,1.207846,1.167377
34.368788,-0.001585,-2.385937,0.194075,-0.126019,0.011795598310093417,-1.0,0.077721,0.738456,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,319.88066230147155,-6.999999603485282,1530.1199849078596,1.0000006749392765,300.0,0.0,300.0,0.0,98.714733,33.426977623850966,300.0,0.0,0.070088,1.207846,0.929086
34.217509,-0.004111,-2.300442,0.020638,-0.166028,0.014269061472727666,-1.0,0.020681,0.929086,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,313.49356227012856,-6.999999603485282,1536.5069172590192,1.0000006749392765,300.0,0.0,300.0,0.0,105.190909,33.41081125027952,300.0,0.0,-0.016406,1.207846,0.929086
34.088666,0.019124,-2.207211,0.193063,-0.13253,0.015181135633234772,-1.0,0.141553,1.453321,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,307.13259298032585,-6.999999603485282,1542.8677295448297,1.0000006749392765,300.0,0.0,300.0,0.0,111.163372,33.37617796875284,300.0,0.0,0.209867,0.983229,1.453321
33.994766,4.34E-4,-2.075421,0.507568,-0.071138,0.025655589512738674,-1.0,0.366403,2.54945,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,300.7935824249874,-6.999999603485282,1549.206567352481,1.0000006749392765,300.0,0.0,300.0,0.0,117.385276,33.42336876542473,300.0,0.0,0.369536,0.983229,2.54945
33.934671,-0.008836,-1.869122,0.538289,-0.069151,0.040234516740864854,-1.0,0.364229,2.644765,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,294.7236409348779,-6.999999603485282,1555.2763685036532,1.0000006749392765,300.0,0.0,300.0,0.0,123.370086,33.49913668376855,300.0,0.0,0.347881,1.207846,2.787738
33.906772,-0.021221,-1.572293,0.219336,0.046045,0.05171998749617163,-1.0,0.120261,4.741703,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,288.41390846787164,-6.999999603485282,1561.5861987087724,1.0000006749392765,300.0,0.0,300.0,0.0,129.865789,33.56964874280762,300.0,0.0,0.081703,1.207846,8.649636
34.443572,-0.007852,-1.240628,-0.113186,0.839779,0.05218263937428991,-1.0,-0.113583,22.946945,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,282.06867110004265,-6.999999603485282,1567.931985041489,1.0000006749392765,300.0,0.0,300.0,0.0,135.902544,34.1330309915862,300.0,0.0,-0.136737,1.207846,27.47443
35.317436,0.004735,-0.923718,-0.298584,0.952234,0.04552549982157843,-1.0,-0.218719,29.523708,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,275.5807415175159,-6.999999603485282,1574.4208982655637,1.0000006749392765,300.0,0.0,300.0,0.0,142.588137,34.998192627470424,300.0,0.0,-0.239788,1.207846,29.857311
36.204277,0.012668,-0.652295,-0.392055,0.94093,0.03641135556107813,-1.0,-0.283669,29.952629,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,268.9257921929307,-6.999999603485282,1581.0770770922575,1.0000006749392765,300.0,0.0,300.0,0.0,148.914961,35.86138973152153,300.0,0.0,-0.28663,1.207846,29.952629
37.072101,0.020259,-0.442609,-0.40626,0.925437,0.02547974759059974,-1.0,-0.278311,30.095602,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,262.1050816520779,-6.999999603485282,1587.899017799256,1.0000006749392765,300.0,0.0,300.0,0.0,155.93379,36.697928824754506,300.0,0.0,-0.277705,1.207846,30.095602
37.925824,0.026888,-0.299008,-0.376105,0.909041,0.01579208813789461,-1.0,-0.248554,30.095602,1.207846,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,255.12233982953873,-6.999999603485282,1594.8827870035145,1.0000006749392765,300.0,0.0,300.0,0.0,162.561539,37.52305170921882,300.0,0.0,-0.237693,1.207846,30.095602
38.767789,0.032763,-0.216641,-0.224844,0.898994,0.007432414806447399,-1.0,-0.134237,30.19092,0.983229,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,247.98040161333986,-6.999999603485282,1602.0254411788574,1.0000006749392765,300.0,0.0,300.0,0.0,169.901209,38.345599558276334,300.0,0.0,-0.089251,1.207846,30.19092
39.599318,0.01175,-0.169644,-0.001818,0.882088,0.005403120485153839,-1.0,0.025119,30.286232,0.983229,0.0,300.0,45.0,300.0,300.0,300.0,300.0,300.0,0.0,240.682284951457,-6.999999603485282,1609.3240685733417,1.0000006749392765,300.0,0.0,300.0,0.0,176.825097,39.19010558406328,300.0,0.0,0.034489,1.207846,30.19092
